org_id,final_tsn,final_id,kingdom,subkingdom,infrakingdom,superphylum,phylum,subphylum,class,subclass,infraclass,superorder,order,suborder,infraorder,superfamily,family,subfamily,tribe,subtribe,genus,subgenus,species,subspecies
serratella_deficiens,776981,teloganopsis_deficiens,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,,ephemeroptera,furcatergalia,pannota,ephemerelloidea,ephemerellidae,,,,teloganopsis,,teloganopsis_deficiens,
serratella_serrata,185976,serratella_serrata,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,,ephemeroptera,furcatergalia,pannota,ephemerelloidea,ephemerellidae,,,,serratella,,serratella_serrata,
serratella_serratoides,185975,serratella_serratoides,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,,ephemeroptera,furcatergalia,pannota,ephemerelloidea,ephemerellidae,,,,serratella,,serratella_serratoides,
serratella_sordida,185976,serratella_serrata,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,,ephemeroptera,furcatergalia,pannota,ephemerelloidea,ephemerellidae,,,,serratella,,serratella_serrata,
serratella,101395,serratella,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,,ephemeroptera,furcatergalia,pannota,ephemerelloidea,ephemerellidae,,,,serratella,,,
setodes,116548,setodes,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,trichoptera,,,leptoceroidea,leptoceridae,leptocerinae,setodini,,setodes,,,
shipsa_rotunda,102641,shipsa_rotunda,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,polyneoptera,plecoptera,euholognatha,,,nemouridae,nemourinae,,,shipsa,,shipsa_rotunda,
shipsa,102640,shipsa,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,polyneoptera,plecoptera,euholognatha,,,nemouridae,nemourinae,,,shipsa,,,
sialis,115002,sialis,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,neuropterida,megaloptera,,,,sialidae,,,,sialis,,,
simulium_aureum,126918,simulium_aureum,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,simuliidae,simuliinae,simuliini,,simulium,,simulium_aureum,
simulium_decorum,126808,simulium_decorum,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,simuliidae,simuliinae,simuliini,,simulium,,simulium_decorum,
simulium_fibrinflatum,126820,simulium_fibrinflatum,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,simuliidae,simuliinae,simuliini,,simulium,,simulium_fibrinflatum,
simulium_gouldingi,126824,simulium_gouldingi,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,simuliidae,simuliinae,simuliini,,simulium,,simulium_gouldingi,
simulium_jenningsi,126832,simulium_jenningsi,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,simuliidae,simuliinae,simuliini,,simulium,,simulium_jenningsi,
simulium_latipes,126917,simulium_latipes,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,simuliidae,simuliinae,simuliini,,simulium,,simulium_latipes,
simulium_parnassum,126852,simulium_parnassum,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,simuliidae,simuliinae,simuliini,,simulium,,simulium_parnassum,
simulium_pictipes,126856,simulium_pictipes,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,simuliidae,simuliinae,simuliini,,simulium,,simulium_pictipes,
simulium_rugglesi,126872,simulium_rugglesi,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,simuliidae,simuliinae,simuliini,,simulium,,simulium_rugglesi,
simulium,126774,simulium,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,simuliidae,simuliinae,simuliini,,simulium,,,
simulium_tuberosum,126883,simulium_tuberosum,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,simuliidae,simuliinae,simuliini,,simulium,,simulium_tuberosum,
simulium_venustum,126892,simulium_venustum,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,simuliidae,simuliinae,simuliini,,simulium,,simulium_venustum,
simulium_vittatum,126903,simulium_vittatum,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,simuliidae,simuliinae,simuliini,,simulium,,simulium_vittatum,
siphlonurus,100953,siphlonurus,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,,ephemeroptera,pisciforma,,,siphlonuridae,,,,siphlonurus,,,
siphloplecton,101079,siphloplecton,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,,ephemeroptera,pisciforma,,,metretopodidae,,,,siphloplecton,,,
slavina_appendiculata,68856,slavina_appendiculata,animalia,bilateria,protostomia,lophozoa,annelida,,clitellata,tubificata,,,tubificida,,,,naididae,naidinae,,,slavina,,slavina_appendiculata,
slavina,68855,slavina,animalia,bilateria,protostomia,lophozoa,annelida,,clitellata,tubificata,,,tubificida,,,,naididae,naidinae,,,slavina,,,
smittia,129110,smittia,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,orthocladiinae,,,smittia,,,
soyedina,102556,soyedina,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,polyneoptera,plecoptera,euholognatha,,,nemouridae,nemourinae,,,soyedina,,,
sparbarus,776922,sparbarus,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,,ephemeroptera,furcatergalia,pannota,caenoidea,caenidae,brachycercinae,sparbarini,,sparbarus,,,
specaria_josinae,68985,specaria_josinae,animalia,bilateria,protostomia,lophozoa,annelida,,clitellata,tubificata,,,tubificida,,,,naididae,naidinae,,,specaria,,specaria_josinae,
specaria,68984,specaria,animalia,bilateria,protostomia,lophozoa,annelida,,clitellata,tubificata,,,tubificida,,,,naididae,naidinae,,,specaria,,,
sperchon,83006,sperchon,animalia,bilateria,protostomia,ecdysozoa,arthropoda,chelicerata,arachnida,acari,,acariformes,trombidiformes,prostigmata,,lebertioidea,sperchontidae,,,,sperchon,,,
sphaerium_corneum,81392,sphaerium_corneum,animalia,bilateria,protostomia,lophozoa,mollusca,,bivalvia,heterodonta,,,veneroida,,,corbiculoidea,pisidiidae,,,,sphaerium,,sphaerium_corneum,
sphaerium_rhomboideum,81396,sphaerium_rhomboideum,animalia,bilateria,protostomia,lophozoa,mollusca,,bivalvia,heterodonta,,,veneroida,,,corbiculoidea,pisidiidae,,,,sphaerium,,sphaerium_rhomboideum,
sphaerium,81391,sphaerium,animalia,bilateria,protostomia,lophozoa,mollusca,,bivalvia,heterodonta,,,veneroida,,,corbiculoidea,pisidiidae,,,,sphaerium,,,
sphaerium_striatinum,81398,sphaerium_striatinum,animalia,bilateria,protostomia,lophozoa,mollusca,,bivalvia,heterodonta,,,veneroida,,,corbiculoidea,pisidiidae,,,,sphaerium,,sphaerium_striatinum,
spirosperma_ferox,68610,spirosperma_ferox,animalia,bilateria,protostomia,lophozoa,annelida,,clitellata,tubificata,,,tubificida,,,,naididae,tubificinae,,,spirosperma,,spirosperma_ferox,
spirosperma,68780,spirosperma,animalia,bilateria,protostomia,lophozoa,annelida,,clitellata,tubificata,,,tubificida,,,,naididae,tubificinae,,,spirosperma,,,
stagnicola_catascopium,76538,stagnicola_catascopium,animalia,bilateria,protostomia,lophozoa,mollusca,,gastropoda,,,,basommatophora,,,,lymnaeidae,,,,stagnicola,,stagnicola_catascopium,
stagnicola_elodes,76542,stagnicola_elodes,animalia,bilateria,protostomia,lophozoa,mollusca,,gastropoda,,,,basommatophora,,,,lymnaeidae,,,,stagnicola,,stagnicola_elodes,
stagnicola,76534,stagnicola,animalia,bilateria,protostomia,lophozoa,mollusca,,gastropoda,,,,basommatophora,,,,lymnaeidae,,,,stagnicola,,,
stegopterna,126761,stegopterna,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,simuliidae,simuliinae,prosimuliini,,stegopterna,,,
stelechomyia_perpulchra,129744,stelechomyia_perpulchra,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,chironominae,chironomini,,stelechomyia,,stelechomyia_perpulchra,
stelechomyia,129743,stelechomyia,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,chironominae,chironomini,,stelechomyia,,,
stempellina_johannsenii,129963,stempellina_johannsenii,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,chironominae,tanytarsini,,stempellina,,stempellina_johannsenii,
stempellina_bausei,129968,stempellina_bausei,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,chironominae,tanytarsini,,stempellina,,stempellina_bausei,
stempellina_subglabripennis,129962,stempellina,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,chironominae,tanytarsini,,stempellina,,stempellina_subglabripennis,
stempellina,129962,stempellina,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,chironominae,tanytarsini,,stempellina,,,
stempellinella,129969,stempellinella,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,chironominae,tanytarsini,,stempellinella,,,
stenacron_carolina,100735,stenacron_carolina,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,,ephemeroptera,pisciforma,,heptagenioidea,heptageniidae,,,,stenacron,,stenacron_carolina,
stenacron_interpunctatum,100714,stenacron_interpunctatum,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,,ephemeroptera,pisciforma,,heptagenioidea,heptageniidae,,,,stenacron,,stenacron_interpunctatum,
stenacron,100713,stenacron,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,,ephemeroptera,pisciforma,,heptagenioidea,heptageniidae,,,,stenacron,,,
stenelmis_bicarinata,114100,stenelmis_bicarinata,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,coleoptera,polyphaga,elateriformia,byrrhoidea,elmidae,elminae,elmini,,stenelmis,,stenelmis_bicarinata,
stenelmis_cheryl,193723,stenelmis_cheryl,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,coleoptera,polyphaga,elateriformia,byrrhoidea,elmidae,elminae,elmini,,stenelmis,,stenelmis_cheryl,
stenelmis_concinna,114101,stenelmis_concinna,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,coleoptera,polyphaga,elateriformia,byrrhoidea,elmidae,elminae,elmini,,stenelmis,,stenelmis_concinna,
stenelmis_crenata,114102,stenelmis_crenata,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,coleoptera,polyphaga,elateriformia,byrrhoidea,elmidae,elminae,elmini,,stenelmis,,stenelmis_crenata,
stenelmis_mera,114109,stenelmis_mera,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,coleoptera,polyphaga,elateriformia,byrrhoidea,elmidae,elminae,elmini,,stenelmis,,stenelmis_mera,
stenelmis_musgravei,114111,stenelmis_musgravei,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,coleoptera,polyphaga,elateriformia,byrrhoidea,elmidae,elminae,elmini,,stenelmis,,stenelmis_musgravei,
stenelmis_sandersoni,114112,stenelmis_sandersoni,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,coleoptera,polyphaga,elateriformia,byrrhoidea,elmidae,elminae,elmini,,stenelmis,,stenelmis_sandersoni,
stenelmis,114095,stenelmis,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,coleoptera,polyphaga,elateriformia,byrrhoidea,elmidae,elminae,elmini,,stenelmis,,,
stenelmis_vittipennis,114100,stenelmis_bicarinata,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,coleoptera,polyphaga,elateriformia,byrrhoidea,elmidae,elminae,elmini,,stenelmis,,stenelmis_bicarinata,
stenochironomus_hilaris,129760,stenochironomus_hilaris,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,chironominae,chironomini,,stenochironomus,,stenochironomus_hilaris,
stenochironomus_macateei,129769,stenochironomus_macateei,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,chironominae,chironomini,,stenochironomus,,stenochironomus_macateei,
stenochironomus_poecilopterus,129774,stenochironomus_poecilopterus,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,chironominae,chironomini,,stenochironomus,,stenochironomus_poecilopterus,
stenochironomus,129746,stenochironomus,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,chironominae,chironomini,,stenochironomus,,,
stenonema_femoratum,100516,stenonema_femoratum,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,,ephemeroptera,pisciforma,,heptagenioidea,heptageniidae,,,,stenonema,,stenonema_femoratum,
stenonema,100507,stenonema,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,,ephemeroptera,pisciforma,,heptagenioidea,heptageniidae,,,,stenonema,,,
stictochironomus,129785,stictochironomus,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,chironominae,chironomini,,stictochironomus,,,
stilocladius,129152,stilocladius,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,orthocladiinae,,,stilocladius,,,
stratiomys,130627,stratiomys,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,brachycera,stratiomyomorpha,,stratiomyidae,stratiomyinae,stratiomyini,,stratiomys,,,
strophopteryx_fasciata,102809,strophopteryx_fasciata,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,polyneoptera,plecoptera,euholognatha,,,taeniopterygidae,brachypteryinae,,,strophopteryx,,strophopteryx_fasciata,
strophopteryx,102808,strophopteryx,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,polyneoptera,plecoptera,euholognatha,,,taeniopterygidae,brachypteryinae,,,strophopteryx,,,
stylaria_lacustris,68872,stylaria_lacustris,animalia,bilateria,protostomia,lophozoa,annelida,,clitellata,tubificata,,,tubificida,,,,naididae,naidinae,,,stylaria,,stylaria_lacustris,
stylaria,68871,stylaria,animalia,bilateria,protostomia,lophozoa,annelida,,clitellata,tubificata,,,tubificida,,,,naididae,naidinae,,,stylaria,,,
stylodrilus_heringianus,68452,stylodrilus_heringianus,animalia,bilateria,protostomia,lophozoa,annelida,,clitellata,lumbriculata,,,lumbriculida,,,,lumbriculidae,,,,stylodrilus,,stylodrilus_heringianus,
stylodrilus,68450,stylodrilus,animalia,bilateria,protostomia,lophozoa,annelida,,clitellata,lumbriculata,,,lumbriculida,,,,lumbriculidae,,,,stylodrilus,,,
stylogomphus_albistylus,101762,stylogomphus_albistylus,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,,odonata,anisoptera,,,gomphidae,,,,stylogomphus,,stylogomphus_albistylus,
stylogomphus,101761,stylogomphus,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,,odonata,anisoptera,,,gomphidae,,,,stylogomphus,,,
stylurus,101666,stylurus,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,,odonata,anisoptera,,,gomphidae,,,,stylurus,,,
sublettea_coffmani,129976,sublettea_coffmani,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,chironominae,tanytarsini,,sublettea,,sublettea_coffmani,
sublettea,129975,sublettea,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,chironominae,tanytarsini,,sublettea,,,
suwallia_marginata,103255,suwallia_marginata,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,polyneoptera,plecoptera,systellognatha,,,chloroperlidae,chloroperlinae,,,suwallia,,suwallia_marginata,
sweltsa,103273,sweltsa,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,polyneoptera,plecoptera,systellognatha,,,chloroperlidae,chloroperlinae,,,sweltsa,,,
symbiocladius_equitans,129159,symbiocladius_equitans,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,orthocladiinae,,,symbiocladius,,symbiocladius_equitans,
symbiocladius,129156,symbiocladius,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,orthocladiinae,,,symbiocladius,,,
sympetrum_janeae,593346,sympetrum_janeae,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,,odonata,anisoptera,,,libellulidae,,,,sympetrum,,sympetrum_janeae,
sympetrum,101976,sympetrum,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,,odonata,anisoptera,,,libellulidae,,,,sympetrum,,,
sympetrum_vicinum,101979,sympetrum_vicinum,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,,odonata,anisoptera,,,libellulidae,,,,sympetrum,,sympetrum_vicinum,
sympotthastia,128426,sympotthastia,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,diamesinae,diamesini,,sympotthastia,,,
synorthocladius_semivirens,129162,synorthocladius_semivirens,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,orthocladiinae,,,synorthocladius,,synorthocladius_semivirens,
synorthocladius,129161,synorthocladius,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,orthocladiinae,,,synorthocladius,,,
tabanus,131527,tabanus,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,brachycera,tabanomorpha,,tabanidae,tabaninae,tabanini,,tabanus,,,
taenionema_atlanticum,102819,taenionema_atlanticum,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,polyneoptera,plecoptera,euholognatha,,,taeniopterygidae,brachypteryinae,,,taenionema,,taenionema_atlanticum,
taenionema,102519,taenionema,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,polyneoptera,plecoptera,euholognatha,,,taeniopterygidae,brachypteryinae,,,taenionema,,,
taeniopteryx_burksi,102791,taeniopteryx_burksi,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,polyneoptera,plecoptera,euholognatha,,,taeniopterygidae,taeniopteryginae,,,taeniopteryx,,taeniopteryx_burksi,
taeniopteryx_lonicera,102793,taeniopteryx_lonicera,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,polyneoptera,plecoptera,euholognatha,,,taeniopterygidae,taeniopteryginae,,,taeniopteryx,,taeniopteryx_lonicera,
taeniopteryx_nivalis,102798,taeniopteryx_nivalis,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,polyneoptera,plecoptera,euholognatha,,,taeniopterygidae,taeniopteryginae,,,taeniopteryx,,taeniopteryx_nivalis,
taeniopteryx_parvula,102796,taeniopteryx_parvula,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,polyneoptera,plecoptera,euholognatha,,,taeniopterygidae,taeniopteryginae,,,taeniopteryx,,taeniopteryx_parvula,
taeniopteryx,102789,taeniopteryx,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,polyneoptera,plecoptera,euholognatha,,,taeniopterygidae,taeniopteryginae,,,taeniopteryx,,,
tallaperla,102500,tallaperla,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,polyneoptera,plecoptera,systellognatha,,,peltoperlidae,peltoperlinae,,,tallaperla,,,
tanypus_neopunctipennis,128329,tanypus_neopunctipennis,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,tanypodinae,tanypodini,,tanypus,,tanypus_neopunctipennis,
tanypus_punctipennis,128333,tanypus_punctipennis,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,tanypodinae,tanypodini,,tanypus,,tanypus_punctipennis,
tanypus,128324,tanypus,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,tanypodinae,tanypodini,,tanypus,,,
tanypus_stellatus,128336,tanypus_stellatus,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,tanypodinae,tanypodini,,tanypus,,tanypus_stellatus,
tanytarsus_brundini,129982,tanytarsus_brundini,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,chironominae,tanytarsini,,tanytarsus,,tanytarsus_brundini,
tanytarsus_curticornis,129985,tanytarsus_curticornis,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,chironominae,tanytarsini,,tanytarsus,,tanytarsus_curticornis,
tanytarsus_eminulus,129978,tanytarsus,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,chironominae,tanytarsini,,tanytarsus,,tanytarsus_eminulus,
tanytarsus,129978,tanytarsus,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,chironominae,tanytarsini,,tanytarsus,,,
tanytarsus_glabrescens,130030,tanytarsus_glabrescens,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,chironominae,tanytarsini,,tanytarsus,,tanytarsus_glabrescens,
tanytarsus_guerlus,129997,tanytarsus_guerlus,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,chironominae,tanytarsini,,tanytarsus,,tanytarsus_guerlus,
telopelopia_okoboji,128234,telopelopia_okoboji,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,tanypodinae,pentaneurini,,telopelopia,,telopelopia_okoboji,
telopelopia,128233,telopelopia,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,tanypodinae,pentaneurini,,telopelopia,,,
tetragoneuria,591872,epitheca_(tetragoneuria),animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,,odonata,anisoptera,,,corduliidae,corduliinae,,,epitheca,epitheca_(tetragoneuria),,
thienemanniella_lobapodema,129182,thienemanniella,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,orthocladiinae,,,thienemanniella,,thienemanniella_lobapodema,
thienemanniella,129182,thienemanniella,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,orthocladiinae,,,thienemanniella,,,
thienemanniella_xena,129190,thienemanniella_xena,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,orthocladiinae,,,thienemanniella,,thienemanniella_xena,
thienemannimyia,128236,thienemannimyia,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,tanypodinae,pentaneurini,,thienemannimyia,,,
