NewID,DATE_bugs,GENSPECIES,INDIV
LGSS-12,8/12/2015,Callibaetis sp.,6
LGSS-12,8/12/2015,Hydroptila sp.,1
LGSS-12,8/12/2015,"Enochrus sp,",1
LGSS-12,8/12/2015,Tropisternus sp.,1
LGSS-12,8/12/2015,Undetermined Culicidae,1
LGSS-12,8/12/2015,Simulium sp.,1
LGSS-12,8/12/2015,Bezzia sp.,1
LGSS-12,8/12/2015,Culicoides? sp.,7
LGSS-12,8/12/2015,Polypedilum flavum,3
LGSS-12,8/12/2015,Nanocladius sp.,2
LGSS-12,8/12/2015,Undetermined Chironomidae,2
LGSS-12,8/12/2015,Paratendipes sp.,136
LGSS-12,8/12/2015,Tanytarsus sp.,11
LGSS-12,8/12/2015,Dicrotendipes sp.,7
LGSS-12,8/12/2015,Cricotopus bicinctus,2
LGSS-12,8/12/2015,Thienemannimyia gr. spp.,3
LGSS-12,8/12/2015,Cricotopus/Orthocladius Complex,3
LGSS-12,8/12/2015,Ischnura sp.,2
LGSS-12,8/12/2015,Undetermined Libellulidae,2
LGSS-12,8/12/2015,Caecidotea sp.,2
LGSS-12,8/12/2015,Hyalella azteca,1
LGSS-12,8/12/2015,Undetermined Turbellaria,2
LGSS-12,8/12/2015,Aulodrilus pluriseta,2
LGSS-12,8/12/2015,Limnodrilus sp.,2
LGSS-12,8/12/2015,Undet. Tubificidae w/ cap. setae,1
LGSS-12,8/12/2015,Undet. Tubificidae w/o cap. setae,21
LGSS-12,8/12/2015,Helobdella stagnalis,39
LGSS-12,8/12/2015,Undetermined Hirudinea,26
LGSS-13,7/15/2015,Laccophilus sp.,1
LGSS-13,7/15/2015,Dubiraphia sp.,10
LGSS-13,7/15/2015,Bezzia sp.,1
LGSS-13,7/15/2015,Corynoneura sp.,2
LGSS-13,7/15/2015,Paratendipes sp.,2
LGSS-13,7/15/2015,Tribelos/Endochironomus/Phaenopsectra Co,2
LGSS-13,7/15/2015,Glyptotendipes sp.,4
LGSS-13,7/15/2015,Cladopelma sp.,2
LGSS-13,7/15/2015,Microtendipes pedellus gr.,6
LGSS-13,7/15/2015,Procladius sp.,7
LGSS-13,7/15/2015,Cryptochironomus sp.,9
LGSS-13,7/15/2015,Polypedilum halterale gr.,11
LGSS-13,7/15/2015,Chironomus sp.,25
LGSS-13,7/15/2015,Dicrotendipes sp.,28
LGSS-13,7/15/2015,Tanytarsus sp.,33
LGSS-13,7/15/2015,Polypedilum illinoense,1
LGSS-13,7/15/2015,Rheotanytarsus sp.,1
LGSS-13,7/15/2015,Endochironomus sp.,1
LGSS-13,7/15/2015,Cryptotendipes sp.,1
LGSS-13,7/15/2015,Cladotanytarsus sp.,1
LGSS-13,7/15/2015,Stempellina sp.,1
LGSS-13,7/15/2015,Tanypus sp.,1
LGSS-13,7/15/2015,Undetermined Physidae,1
LGSS-13,7/15/2015,Undetermined Lymnaeidae,2
LGSS-13,7/15/2015,Undetermined Planorbidae,3
LGSS-13,7/15/2015,Ferrissia sp.,2
LGSS-13,7/15/2015,Undetermined Pisidiidae,2
LGSS-13,7/15/2015,Caecidotea sp.,14
LGSS-13,7/15/2015,Gammarus sp.,14
LGSS-13,7/15/2015,Undet. Tubificidae w/ cap. setae,3
LGSS-13,7/15/2015,Undet. Tubificidae w/o cap. setae,10
LGSS-13,7/15/2015,Undetermined Hirudinea,1
LGSS-15,6/18/2015,Hydropsyche sp.,1
LGSS-15,6/18/2015,Simulium vittatum,15
LGSS-15,6/18/2015,Cricotopus bicinctus,2
LGSS-15,6/18/2015,Polypedilum illinoense,1
LGSS-15,6/18/2015,Zavrelimyia sp.,1
LGSS-15,6/18/2015,Stictochironomus sp.,8
LGSS-15,6/18/2015,Micropsectra sp.,2
LGSS-15,6/18/2015,Chironomus sp.,3
LGSS-15,6/18/2015,Prodiamesa olivacea,4
LGSS-15,6/18/2015,Rhagovelia sp.,1
LGSS-15,6/18/2015,Physella sp.,10
LGSS-15,6/18/2015,Pisidium sp.,1
LGSS-15,6/18/2015,Sphaerium sp.,1
LGSS-15,6/18/2015,Gammarus fasciatus,96
LGSS-15,6/18/2015,Caecidotea sp.,3
LGSS-15,6/18/2015,Cambarus sp.,1
LGSS-15,6/18/2015,Limnodrilus sp.,8
LGSS-15,6/18/2015,Undet. Tubificidae w/ cap. setae,1
LGSS-15,6/18/2015,Undet. Tubificidae w/o cap. setae,11
LGSS-16,6/18/2015,Baetis intercalaris,1
LGSS-16,6/18/2015,Perlesta sp.,2
LGSS-16,6/18/2015,Optioservus sp.,2
LGSS-16,6/18/2015,Tipula sp.,5
LGSS-16,6/18/2015,Chrysops sp.,1
LGSS-16,6/18/2015,Cryptotendipes sp.,4
LGSS-16,6/18/2015,Endochironomus subtendens,1
LGSS-16,6/18/2015,Paratendipes sp.,3
LGSS-16,6/18/2015,Thienemannimyia gr. spp.,2
LGSS-16,6/18/2015,Procladius sp.,4
LGSS-16,6/18/2015,Paraphaenocladius sp.,1
LGSS-16,6/18/2015,Zavrelimyia sp.,2
LGSS-16,6/18/2015,Dicrotendipes sp.,1
LGSS-16,6/18/2015,Cryptochironomus sp.,1
LGSS-16,6/18/2015,Cricotopus/Orthocladius Complex,1
LGSS-16,6/18/2015,Polypedilum aviceps,1
LGSS-16,6/18/2015,Microtendipes pedellus gr.,7
LGSS-16,6/18/2015,Stictochironomus sp.,11
LGSS-16,6/18/2015,Polypedilum illinoense,2
LGSS-16,6/18/2015,Tanytarsus sp.,5
LGSS-16,6/18/2015,Clinotanypus sp.,1
LGSS-16,6/18/2015,Calopteryx sp.,1
LGSS-16,6/18/2015,Hesperocorixa sp.,2
LGSS-16,6/18/2015,Undetermined Planorbidae,3
LGSS-16,6/18/2015,Physella sp.,42
LGSS-16,6/18/2015,Pseudosuccinea columella,7
LGSS-16,6/18/2015,Helisoma trivolvis,1
LGSS-16,6/18/2015,Caecidotea sp.,11
LGSS-16,6/18/2015,Cambarus sp.,9
LGSS-16,6/18/2015,Hyalella azteca,64
LGSS-16,6/18/2015,Undetermined Enchytraeidae,2
LGSS-16,6/18/2015,Aulodrilus pluriseta,1
LGSS-16,6/18/2015,Limnodrilus sp.,1
LGSS-16,6/18/2015,Undet. Tubificidae w/o cap. setae,4
LGSS-16,6/18/2015,Ophidonais serpentina,9
LGSS-17,7/3/2015,Ceratopsyche slossonae,1
LGSS-17,7/3/2015,Cheumatopsyche sp.,1
LGSS-17,7/3/2015,Dubiraphia sp.,2
LGSS-17,7/3/2015,Simulium vittatum,27
LGSS-17,7/3/2015,Simulium decorum,10
LGSS-17,7/3/2015,Tvetenia vitracies,1
LGSS-17,7/3/2015,Cricotopus bicinctus,1
LGSS-17,7/3/2015,Cryptochironomus sp.,2
LGSS-17,7/3/2015,Stictochironomus sp.,2
LGSS-17,7/3/2015,Cricotopus/Orthocladius Complex,4
LGSS-17,7/3/2015,Microtendipes pedellus gr.,16
LGSS-17,7/3/2015,Hesperocorixa sp.,1
LGSS-17,7/3/2015,Pisidium sp.,2
LGSS-17,7/3/2015,Physella sp.,19
LGSS-17,7/3/2015,Pseudosuccinea columella,1
LGSS-17,7/3/2015,Caecidotea sp.,20
LGSS-17,7/3/2015,Cambarus sp.,2
LGSS-17,7/3/2015,Gammarus sp.,112
LGSS-18,6/15/2015,Baetis flavistriga,1
LGSS-18,6/15/2015,Paraleptophlebia sp.,2
LGSS-18,6/15/2015,Eurylophella sp.,3
LGSS-18,6/15/2015,Limnephilus sp.,41
LGSS-18,6/15/2015,Psephenus herricki,1
LGSS-18,6/15/2015,Hydroporous sp.,1
LGSS-18,6/15/2015,Agabus sp.,1
LGSS-18,6/15/2015,Hexatoma sp.,1
LGSS-18,6/15/2015,Paratendipes sp.,10
LGSS-18,6/15/2015,Psectrotanypus sp.,6
LGSS-18,6/15/2015,Stictochironomus sp.,6
LGSS-18,6/15/2015,Heterotrissocladius sp.,7
LGSS-18,6/15/2015,Thienemannimyia gr. spp.,8
LGSS-18,6/15/2015,Undetermined Chironomidae,1
LGSS-18,6/15/2015,Chironomus sp.,8
LGSS-18,6/15/2015,Undetermined Hemiptera,1
LGSS-18,6/15/2015,Undetermined Physidae,9
LGSS-18,6/15/2015,Fossaria sp.,2
LGSS-18,6/15/2015,Undetermined Pisidiidae,5
LGSS-18,6/15/2015,Pseudosuccinea columella,1
LGSS-18,6/15/2015,Crangonyx sp.,76
LGSS-18,6/15/2015,Undetermined Lumbricina,2
LGSS-18,6/15/2015,Undet. Tubificidae w/o cap. setae,6
LGSS-20,6/30/2015,Caenis sp.,2
LGSS-20,6/30/2015,Acerpenna macdunnoughi,0
LGSS-20,6/30/2015,Tricorythodes sp.,4
LGSS-20,6/30/2015,Centroptilum sp.,1
LGSS-20,6/30/2015,Undetermined Ceratopogonidae,1
LGSS-20,6/30/2015,Polypedilum scalaenum gr.,4
LGSS-20,6/30/2015,Cryptochironomus sp.,1
LGSS-20,6/30/2015,Dicrotendipes sp.,1
LGSS-20,6/30/2015,Microtendipes pedellus gr.,1
LGSS-20,6/30/2015,Paralauterborniella nigrohalteralis,1
LGSS-20,6/30/2015,Tanytarsus sp.,13
LGSS-20,6/30/2015,Paratendipes sp.,2
LGSS-20,6/30/2015,Cryptotendipes sp.,4
LGSS-20,6/30/2015,Potthastia gaedii gr.,1
LGSS-20,6/30/2015,Potthastia longimana gr.,1
LGSS-20,6/30/2015,Cladotanytarsus sp.,2
LGSS-20,6/30/2015,Cricotopus/Orthocladius Complex,2
LGSS-20,6/30/2015,Paratanytarsus sp.,2
LGSS-20,6/30/2015,Chironomus sp.,9
LGSS-20,6/30/2015,Procladius sp.,7
LGSS-20,6/30/2015,Undetermined Pisidiidae,12
LGSS-20,6/30/2015,Undetermined Physidae,10
LGSS-20,6/30/2015,Undetermined Planorbidae,1
LGSS-20,6/30/2015,Undetermined Hydrobiidae,5
LGSS-20,6/30/2015,Helisoma sp.,1
LGSS-20,6/30/2015,Caecidotea sp.,49
LGSS-20,6/30/2015,Undetermined Cambaridae,2
LGSS-20,6/30/2015,Hyalella azteca,6
LGSS-20,6/30/2015,Crangonyx sp.,1
LGSS-20,6/30/2015,Undet. Tubificidae w/ cap. setae,16
LGSS-20,6/30/2015,Undet. Tubificidae w/o cap. setae,14
LGSS-20,6/30/2015,Undetermined Naididae,5
LGSS-27,8/12/2015,Acerpenna macdunnoughi,29
LGSS-27,8/12/2015,Acerpenna pygmaea,16
LGSS-27,8/12/2015,Callibaetis sp.,6
LGSS-27,8/12/2015,Cloeon sp.,3
LGSS-27,8/12/2015,Caenis sp.,1
LGSS-27,8/12/2015,Cheumatopsyche sp.,4
LGSS-27,8/12/2015,Hydropsyche betteni,2
LGSS-27,8/12/2015,Haliplus sp.,3
LGSS-27,8/12/2015,Ancyronyx sp.,1
LGSS-27,8/12/2015,Dubiraphia sp.,3
LGSS-27,8/12/2015,Macronychus glabratus,2
LGSS-27,8/12/2015,Gyrinus sp.,1
LGSS-27,8/12/2015,Tropisternus sp.,3
LGSS-27,8/12/2015,Ilybius sp.,8
LGSS-27,8/12/2015,Simulium sp.,11
LGSS-27,8/12/2015,Undetermined Ceratopogonidae,5
LGSS-27,8/12/2015,Cricotopus/Orthocladius Complex,1
LGSS-27,8/12/2015,Micropsectra/Tanytarsus Complex,83
LGSS-27,8/12/2015,Rheocricotopus sp.,4
LGSS-27,8/12/2015,Rheotanytarsus sp.,4
LGSS-27,8/12/2015,Cricotopus bicinctus,7
LGSS-27,8/12/2015,Thienemannimyia gr. spp.,6
LGSS-27,8/12/2015,Psectrocladius sp.,1
LGSS-27,8/12/2015,Ablabesmyia sp.,1
LGSS-27,8/12/2015,Clinotanypus sp.,1
LGSS-27,8/12/2015,Labrundinia sp.,1
LGSS-27,8/12/2015,Polypedilum illinoense,6
LGSS-27,8/12/2015,Acricotopus sp.,4
LGSS-27,8/12/2015,Tribelos/Endochironomus/Phaenopsectra Co,1
LGSS-27,8/12/2015,Ablabesmyia mallochi,2
LGSS-27,8/12/2015,Chironomus sp.,1
LGSS-27,8/12/2015,Endochironomus subtendens,2
LGSS-27,8/12/2015,Microtendipes rydalensis gr.,1
LGSS-27,8/12/2015,Cryptotendipes sp.,4
LGSS-27,8/12/2015,Paratanytarsus sp.,4
LGSS-27,8/12/2015,Polypedilum flavum,1
LGSS-27,8/12/2015,Paratendipes sp.,1
LGSS-27,8/12/2015,Orthocladiinae sp. C,1
LGSS-27,8/12/2015,Dicrotendipes sp.,2
LGSS-27,8/12/2015,Undetermined Corixidae,12
LGSS-27,8/12/2015,Calopteryx sp.,5
LGSS-27,8/12/2015,Enallagma sp.,3
LGSS-27,8/12/2015,Basiaeschna sp.,1
LGSS-27,8/12/2015,Gomphus sp.,2
LGSS-27,8/12/2015,Undetermined Pisidiidae,4
LGSS-27,8/12/2015,Undetermined Naucoridae,2
LGSS-27,8/12/2015,Caecidotea sp.,11
LGSS-27,8/12/2015,Hyalella azteca,39
LGSS-28,6/25/2015,Heterocloeon sp.,14
LGSS-28,6/25/2015,Maccaffertium modestum,15
LGSS-28,6/25/2015,Cheumatopsyche sp.,9
LGSS-28,6/25/2015,Hydropsyche betteni,11
LGSS-28,6/25/2015,Oecetis sp.,8
LGSS-28,6/25/2015,Nectopsyche sp.,3
LGSS-28,6/25/2015,Undetermined Dytiscidae,5
LGSS-28,6/25/2015,Stenelmis sp.,2
LGSS-28,6/25/2015,Macronychus glabratus,3
LGSS-28,6/25/2015,Macronychus sp.,2
LGSS-28,6/25/2015,Gyrinus sp.,1
LGSS-28,6/25/2015,Simulium sp.,3
LGSS-28,6/25/2015,Hemerodromia sp.,2
LGSS-28,6/25/2015,Undetermined Chironomidae,6
LGSS-28,6/25/2015,Stenochironomus sp.,4
LGSS-28,6/25/2015,Undetermined Tanytarsini,16
LGSS-28,6/25/2015,Rheotanytarsus sp.,16
LGSS-28,6/25/2015,Micropsectra/Tanytarsus Complex,16
LGSS-28,6/25/2015,Polypedilum illinoense,7
LGSS-28,6/25/2015,Potthastia longimana gr.,1
LGSS-28,6/25/2015,Tvetenia vitracies,6
LGSS-28,6/25/2015,Microtendipes pedellus gr.,1
LGSS-28,6/25/2015,Cricotopus sp.,1
LGSS-28,6/25/2015,Procladius sp.,1
LGSS-28,6/25/2015,Rheocricotopus sp.,1
LGSS-28,6/25/2015,Polypedilum scalaenum gr.,4
LGSS-28,6/25/2015,Thienemannimyia gr. spp.,5
LGSS-28,6/25/2015,Boyeria sp.,1
LGSS-28,6/25/2015,Undetermined Physidae,3
LGSS-28,6/25/2015,Undetermined Hydrobiidae,1
LGSS-28,6/25/2015,Undetermined Pisidiidae,1
LGSS-28,6/25/2015,Gammarus sp.,12
LGSS-28,6/25/2015,Hyalella azteca,2
LGSS-28,6/25/2015,Crangonyx sp.,17
LGSS-28,6/25/2015,Undetermined Cambaridae,2
LGSS-28,6/25/2015,Undetermined Turbellaria,1
LGSS-29,6/29/2015,Acerpenna sp.,1
LGSS-29,6/29/2015,Hydroporous sp.,3
LGSS-29,6/29/2015,Dytiscus sp.,1
LGSS-29,6/29/2015,Undetermined Chrysomelidae,1
LGSS-29,6/29/2015,Undetermined Ceratopogonidae,2
LGSS-29,6/29/2015,Undetermined Tabanidae,2
LGSS-29,6/29/2015,Cricotopus/Orthocladius Complex,1
LGSS-29,6/29/2015,Procladius sp.,5
LGSS-29,6/29/2015,Tribelos/Endochironomus/Phaenopsectra Co,2
LGSS-29,6/29/2015,Heterotrissocladius sp.,2
LGSS-29,6/29/2015,Microtendipes pedellus gr.,2
LGSS-29,6/29/2015,Pentaneura sp.,2
LGSS-29,6/29/2015,Thienemannimyia gr. spp.,2
LGSS-29,6/29/2015,Prodiamesa olivacea,1
LGSS-29,6/29/2015,Polypedilum illinoense,3
LGSS-29,6/29/2015,Undetermined Tanypodinae,5
LGSS-29,6/29/2015,Chironomus sp.,5
LGSS-29,6/29/2015,Micropsectra/Tanytarsus Complex,49
LGSS-29,6/29/2015,Ablabesmyia sp.,1
LGSS-29,6/29/2015,Clinotanypus sp.,1
LGSS-29,6/29/2015,Natarsia sp.,1
LGSS-29,6/29/2015,Ablabesmyia mallochi,5
LGSS-29,6/29/2015,Undetermined Corixidae,3
LGSS-29,6/29/2015,Undetermined Veliidae,1
LGSS-29,6/29/2015,Undetermined Lymnaeidae,6
LGSS-29,6/29/2015,Undetermined Corbiculidae,12
LGSS-29,6/29/2015,Undetermined Pisidiidae,6
LGSS-29,6/29/2015,Caecidotea sp.,69
LGSS-29,6/29/2015,Gammarus sp.,33
LGSS-29,6/29/2015,Hyalella azteca,1
LGSS-29,6/29/2015,Undetermined Lumbriculidae,1
LGSS-29,6/29/2015,Undetermined Enchytraeidae,1
LGSS-29,6/29/2015,Aulodrilus pluriseta,11
LGSS-29,6/29/2015,Undetermined Naididae,1
LGSS-30,6/26/2015,Acentrella sp.,4
LGSS-30,6/26/2015,Plauditus sp.,2
LGSS-30,6/26/2015,Attenella sp.,1
LGSS-30,6/26/2015,Undetermined Polycentropodidae,2
LGSS-30,6/26/2015,Ceratopsyche sparna,1
LGSS-30,6/26/2015,Undetermined Hydropsychidae,1
LGSS-30,6/26/2015,Molanna sp.,1
LGSS-30,6/26/2015,Oecetis sp.,2
LGSS-30,6/26/2015,Mystacides sp.,27
LGSS-30,6/26/2015,Triaenodes sp.,4
LGSS-30,6/26/2015,Undetermined Leptoceridae,3
LGSS-30,6/26/2015,Haliplus sp.,1
LGSS-30,6/26/2015,Macronychus sp.,2
LGSS-30,6/26/2015,Oulimnius sp.,2
LGSS-30,6/26/2015,Nigronia serricornis,3
LGSS-30,6/26/2015,Stempellinella sp.,11
LGSS-30,6/26/2015,Micropsectra/Tanytarsus Complex,16
LGSS-30,6/26/2015,Apsectrotanypus johnsoni,1
LGSS-30,6/26/2015,Paratanytarsus sp.,4
LGSS-30,6/26/2015,Procladius sp.,1
LGSS-30,6/26/2015,Rheotanytarsus sp.,1
LGSS-30,6/26/2015,Corynoneura sp.,1
LGSS-30,6/26/2015,Thienemannimyia gr. spp.,1
LGSS-30,6/26/2015,Ablabesmyia mallochi,2
LGSS-30,6/26/2015,Microtendipes pedellus gr.,2
LGSS-30,6/26/2015,Paralauterborniella sp.,2
LGSS-30,6/26/2015,Clinotanypus sp.,4
LGSS-30,6/26/2015,Cryptochironomus sp.,1
LGSS-30,6/26/2015,Undetermined Corixidae,5
LGSS-30,6/26/2015,Undetermined Veliidae,1
LGSS-30,6/26/2015,Calopteryx sp.,1
LGSS-30,6/26/2015,Argia sp.,3
LGSS-30,6/26/2015,Undetermined Physidae,13
LGSS-30,6/26/2015,Undetermined Corbiculidae,4
LGSS-30,6/26/2015,Undetermined Pisidiidae,8
LGSS-30,6/26/2015,Caecidotea sp.,12
LGSS-30,6/26/2015,Gammarus sp.,50
LGSS-30,6/26/2015,Hyalella azteca,6
LGSS-30,6/26/2015,Placobdella montifera,10
LGSS-36,7/14/2015,Isonychia sp.,3
LGSS-36,7/14/2015,Stenonema femoratum,2
LGSS-36,7/14/2015,Stenonema exiguum,1
LGSS-36,7/14/2015,Habrophlebiodes sp.,3
LGSS-36,7/14/2015,Undetermined Leptophlebiidae,1
LGSS-36,7/14/2015,Acerpenna sp.,3
LGSS-36,7/14/2015,Baetis sp.,1
LGSS-36,7/14/2015,Baetis intercalaris,1
LGSS-36,7/14/2015,Caenis sp.,16
LGSS-36,7/14/2015,Eurylophella sp.,5
LGSS-36,7/14/2015,Pteronarcys proteus,1
LGSS-36,7/14/2015,Tallaperla sp.,1
LGSS-36,7/14/2015,Leuctra sp.,4
LGSS-36,7/14/2015,Psychoglypha sp.,5
LGSS-36,7/14/2015,Lepidostoma sp.,15
LGSS-36,7/14/2015,Undetermined Hydropsychidae,1
LGSS-36,7/14/2015,Rhyacophila sp.,2
LGSS-36,7/14/2015,Oecetis sp.,1
LGSS-36,7/14/2015,Promoresia elegans,2
LGSS-36,7/14/2015,Macronychus glabratus,2
LGSS-36,7/14/2015,Stenelmis sp.,3
LGSS-36,7/14/2015,Helichus sp.,2
LGSS-36,7/14/2015,Dubiraphia sp.,1
LGSS-36,7/14/2015,Nigronia serricornis,1
LGSS-36,7/14/2015,Dicranota sp.,3
LGSS-36,7/14/2015,Hemerodromia sp.,3
LGSS-36,7/14/2015,Undetermined Diptera,1
LGSS-36,7/14/2015,Polypedilum fallax gr.,1
LGSS-36,7/14/2015,Undetermined Tanypodinae,2
LGSS-36,7/14/2015,Thienemannimyia gr. spp.,1
LGSS-36,7/14/2015,Polypedilum illinoense,1
LGSS-36,7/14/2015,Stempellinella sp.,1
LGSS-36,7/14/2015,Tvetenia sp.,1
LGSS-36,7/14/2015,Apsectrotanypus johnsoni,2
LGSS-36,7/14/2015,Brillia sp.,2
LGSS-36,7/14/2015,Paratanytarsus sp.,1
LGSS-36,7/14/2015,Tribelos/Endochironomus/Phaenopsectra Co,2
LGSS-36,7/14/2015,Polypedilum scalaenum gr.,1
LGSS-36,7/14/2015,Parametriocnemus sp.,4
LGSS-36,7/14/2015,Micropsectra/Tanytarsus Complex,25
LGSS-36,7/14/2015,Polypedilum laetum,2
LGSS-36,7/14/2015,Nilothauma sp.,1
LGSS-36,7/14/2015,Microtendipes rydalensis gr.,1
LGSS-36,7/14/2015,Stictochironomus sp.,1
LGSS-36,7/14/2015,Pagastia orthogonia,1
LGSS-36,7/14/2015,Polypedilum aviceps,5
LGSS-36,7/14/2015,Rhagovelia sp.,3
LGSS-36,7/14/2015,Boyeria sp.,10
LGSS-36,7/14/2015,Stylogomphus sp.,1
LGSS-36,7/14/2015,Calopteryx sp.,4
LGSS-36,7/14/2015,Sphaerium sp.,5
LGSS-36,7/14/2015,Pseudosuccinea columella,4
LGSS-36,7/14/2015,Gyraulus parvus,1
LGSS-36,7/14/2015,Stylodrilus sp.,8
LGSS-36,7/14/2015,Undetermined Lumbriculidae,17
LGSS-36,7/14/2015,Undet. Tubificidae w/ cap. setae,10
LGSS-36,7/14/2015,Undet. Tubificidae w/o cap. setae,4
LGSS-37,6/25/2015,Celina sp.,2
LGSS-37,6/25/2015,Dicranota sp.,1
LGSS-37,6/25/2015,Simulium sp.,1
LGSS-37,6/25/2015,Atherix sp.,1
LGSS-37,6/25/2015,Tribelos/Endochironomus/Phaenopsectra Co,8
LGSS-37,6/25/2015,Cryptochironomus sp.,2
LGSS-37,6/25/2015,Chironomus sp.,2
LGSS-37,6/25/2015,Ablabesmyia mallochi,2
LGSS-37,6/25/2015,Cricotopus bicinctus,1
LGSS-37,6/25/2015,Limnophyes sp.,1
LGSS-37,6/25/2015,Paratanytarsus sp.,1
LGSS-37,6/25/2015,Paratendipes sp.,3
LGSS-37,6/25/2015,Thienemannimyia gr. spp.,2
LGSS-37,6/25/2015,Polypedilum illinoense,4
LGSS-37,6/25/2015,Tanytarsus sp.,19
LGSS-37,6/25/2015,Micropsectra sp.,28
LGSS-37,6/25/2015,Corynoneura sp.,1
LGSS-37,6/25/2015,Procladius sp.,3
LGSS-37,6/25/2015,Physella sp.,27
LGSS-37,6/25/2015,Gyraulus parvus,2
LGSS-37,6/25/2015,Valvata lewisi,5
LGSS-37,6/25/2015,Pisidium sp.,2
LGSS-37,6/25/2015,Caecidotea sp.,35
LGSS-37,6/25/2015,Gammarus fasciatus,28
LGSS-37,6/25/2015,Dugesia sp.,4
LGSS-37,6/25/2015,Undetermined Lumbriculidae,6
LGSS-37,6/25/2015,Limnodrilus sp.,3
LGSS-37,6/25/2015,Undet. Tubificidae w/ cap. setae,1
LGSS-37,6/25/2015,Undet. Tubificidae w/o cap. setae,12
LGSS-37,6/25/2015,Ophidonais serpentina,17
LGSS-37,6/25/2015,Undetermined Hirudinea,12
LGSS-38,6/26/2015,Celina sp.,1
LGSS-38,6/26/2015,Simulium sp.,7
LGSS-38,6/26/2015,Prodiamesa olivacea,15
LGSS-38,6/26/2015,Paratendipes sp.,1
LGSS-38,6/26/2015,Procladius sp.,1
LGSS-38,6/26/2015,Cryptochironomus sp.,3
LGSS-38,6/26/2015,Micropsectra sp.,19
LGSS-38,6/26/2015,Psectrotanypus sp.,3
LGSS-38,6/26/2015,Phaenopsectra sp.,4
LGSS-38,6/26/2015,Chironomus sp.,5
LGSS-38,6/26/2015,Thienemannimyia gr. spp.,13
LGSS-38,6/26/2015,Trichocorixa sp.,1
LGSS-38,6/26/2015,Pisidium sp.,46
LGSS-38,6/26/2015,Caecidotea sp.,2
LGSS-38,6/26/2015,Gammarus sp.,42
LGSS-38,6/26/2015,Dugesia sp.,13
LGSS-38,6/26/2015,Undetermined Lumbriculidae,4
LGSS-38,6/26/2015,Undetermined Enchytraeidae,1
LGSS-38,6/26/2015,Limnodrilus sp.,2
LGSS-38,6/26/2015,Undet. Tubificidae w/ cap. setae,2
LGSS-38,6/26/2015,Undet. Tubificidae w/o cap. setae,14
LGSS-38,6/26/2015,Undetermined Naididae,2
LGSS-39,6/26/2015,Baetis pluto,1
LGSS-39,6/26/2015,Caenis sp.,2
LGSS-39,6/26/2015,Mystacides sp.,16
LGSS-39,6/26/2015,Helicopsyche borealis,1
LGSS-39,6/26/2015,Cheumatopsyche sp.,1
LGSS-39,6/26/2015,Lepidostoma sp.,2
LGSS-39,6/26/2015,Ectopria sp.,2
LGSS-39,6/26/2015,Stenelmis sp.,1
LGSS-39,6/26/2015,Macronychus glabratus,2
LGSS-39,6/26/2015,Nigronia serricornis,2
LGSS-39,6/26/2015,Undetermined Ceratopogonidae,2
LGSS-39,6/26/2015,Micropsectra/Tanytarsus Complex,3
LGSS-39,6/26/2015,Microtendipes pedellus gr.,87
LGSS-39,6/26/2015,Polypedilum illinoense,11
LGSS-39,6/26/2015,Tribelos/Endochironomus/Phaenopsectra Co,7
LGSS-39,6/26/2015,Cricotopus/Orthocladius Complex,7
LGSS-39,6/26/2015,Ablabesmyia mallochi,1
LGSS-39,6/26/2015,Psectrocladius sp.,5
LGSS-39,6/26/2015,Labrundinia sp.,1
LGSS-39,6/26/2015,Chironomus sp.,3
LGSS-39,6/26/2015,Thienemannimyia gr. spp.,1
LGSS-39,6/26/2015,Procladius sp.,1
LGSS-39,6/26/2015,Polypedilum flavum,1
LGSS-39,6/26/2015,Paratanytarsus sp.,1
LGSS-39,6/26/2015,Parametriocnemus sp.,1
LGSS-39,6/26/2015,Cricotopus bicinctus,7
LGSS-39,6/26/2015,Enallagma sp.,1
LGSS-39,6/26/2015,Pisidium sp.,3
LGSS-39,6/26/2015,Valvata lewisi,2
LGSS-39,6/26/2015,Gyraulus parvus,3
LGSS-39,6/26/2015,Physella sp.,2
LGSS-39,6/26/2015,Gammarus sp.,33
LGSS-39,6/26/2015,Caecidotea sp.,4
LGSS-39,6/26/2015,Dugesia sp.,4
LGSS-39,6/26/2015,Undetermined Enchytraeidae,4
LGSS-39,6/26/2015,Quistadrilus multisetosus,1
LGSS-39,6/26/2015,Undet. Tubificidae w/o cap. setae,1
LGSS-39,6/26/2015,Stylaria lacustris,1
LGSS-39,6/26/2015,Undetermined Naididae,2
LGSS-39,6/26/2015,Undetermined Hirudinea,1
LGSS-40,6/25/2015,Baetis pluto,3
LGSS-40,6/25/2015,Stenonema modestum,2
LGSS-40,6/25/2015,Mystacides sp.,10
LGSS-40,6/25/2015,Macronychus glabratus,2
LGSS-40,6/25/2015,Stenelmis sp.,1
LGSS-40,6/25/2015,Microtendipes pedellus gr.,2
LGSS-40,6/25/2015,Ablabesmyia mallochi,2
LGSS-40,6/25/2015,Cladotanytarsus sp.,43
LGSS-40,6/25/2015,Tanytarsus sp.,8
LGSS-40,6/25/2015,Dicrotendipes sp.,5
LGSS-40,6/25/2015,Polypedilum flavum,1
LGSS-40,6/25/2015,Polypedilum illinoense,3
LGSS-40,6/25/2015,Parakiefferiella sp.,1
