final_id,macro_genspecies,tol_int,tol_char,tol_p_int,tol_n_int,ffg,reference,prevnames,final_tsn,final_id.y,kingdom,subkingdom,infrakingdom,superphylum,phylum,subphylum,class,subclass,infraclass,superorder,order,suborder,infraorder,superfamily,family,subfamily,tribe,subtribe,genus,subgenus,species,subspecies,org_id
simulium_jenningsi,simulium_jenningsi,4,intolerant,6,2,filterer,"115,128","",126832,simulium_jenningsi,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,"",simuliidae,simuliinae,simuliini,"",simulium,"",simulium_jenningsi,"",
simulium_latipes,simulium_latipes,4,intolerant,,,filterer,"115,128","",126917,simulium_latipes,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,"",simuliidae,simuliinae,simuliini,"",simulium,"",simulium_latipes,"",
simulium_parnassum,simulium_parnassum,7,facultative,,,filterer,"115,128","",126852,simulium_parnassum,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,"",simuliidae,simuliinae,simuliini,"",simulium,"",simulium_parnassum,"",
simulium_pictipes,simulium_pictipes,4,intolerant,,,filterer,115,"",126856,simulium_pictipes,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,"",simuliidae,simuliinae,simuliini,"",simulium,"",simulium_pictipes,"",
simulium_rugglesi,simulium_rugglesi,5,facultative,,,filterer,"115,128","",126872,simulium_rugglesi,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,"",simuliidae,simuliinae,simuliini,"",simulium,"",simulium_rugglesi,"",
simulium,simulium_sp.,5,facultative,7,6,filterer,"115,128","",126774,simulium,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,"",simuliidae,simuliinae,simuliini,"",simulium,"","","",
simulium_tuberosum,simulium_tuberosum,4,intolerant,1,0,filterer,"115,128","",126883,simulium_tuberosum,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,"",simuliidae,simuliinae,simuliini,"",simulium,"",simulium_tuberosum,"",
simulium_venustum,simulium_venustum,5,facultative,,,filterer,"115,128","",126892,simulium_venustum,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,"",simuliidae,simuliinae,simuliini,"",simulium,"",simulium_venustum,"",
simulium_vittatum,simulium_vittatum,7,facultative,7,10,filterer,"115,128","",126903,simulium_vittatum,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,"",simuliidae,simuliinae,simuliini,"",simulium,"",simulium_vittatum,"",
siphlonurus,siphlonurus_sp.,4,intolerant,,,gatherer,83,"",100953,siphlonurus,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,"",ephemeroptera,pisciforma,"","",siphlonuridae,"","","",siphlonurus,"","","",
siphloplecton,siphloplecton_sp.,2,intolerant,,,gatherer,"4,2","",101079,siphloplecton,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,"",ephemeroptera,pisciforma,"","",metretopodidae,"","","",siphloplecton,"","","",
slavina_appendiculata,slavina_appendiculata,6,facultative,,,gatherer,"18,83","",68856,slavina_appendiculata,animalia,bilateria,protostomia,lophozoa,annelida,"",clitellata,tubificata,"","",tubificida,"","","",naididae,naidinae,"","",slavina,"",slavina_appendiculata,"",
slavina,slavina_sp.,6,facultative,,,gatherer,"18,83","",68855,slavina,animalia,bilateria,protostomia,lophozoa,annelida,"",clitellata,tubificata,"","",tubificida,"","","",naididae,naidinae,"","",slavina,"","","",
smittia,smittia_sp.,6,facultative,,,gatherer,83,"",129110,smittia,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,"",chironomidae,orthocladiinae,"","",smittia,"","","",
soyedina,soyedina_sp.,2,intolerant,,,gatherer,83,"",102556,soyedina,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,polyneoptera,plecoptera,euholognatha,"","",nemouridae,nemourinae,"","",soyedina,"","","",
sparbarus,sparbarus_sp.,6,facultative,,,gatherer,"83,23","",776922,sparbarus,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,"",ephemeroptera,furcatergalia,pannota,caenoidea,caenidae,brachycercinae,sparbarini,"",sparbarus,"","","",
specaria_josinae,specaria_josinae,6,facultative,,,gatherer,"18,83","",68985,specaria_josinae,animalia,bilateria,protostomia,lophozoa,annelida,"",clitellata,tubificata,"","",tubificida,"","","",naididae,naidinae,"","",specaria,"",specaria_josinae,"",
specaria,specaria_sp.,6,facultative,,,gatherer,"18,83","",68984,specaria,animalia,bilateria,protostomia,lophozoa,annelida,"",clitellata,tubificata,"","",tubificida,"","","",naididae,naidinae,"","",specaria,"","","",
sperchon,sperchon_sp.,6,facultative,,,predator,108,"",83006,sperchon,animalia,bilateria,protostomia,ecdysozoa,arthropoda,chelicerata,arachnida,acari,"",acariformes,trombidiformes,prostigmata,"",lebertioidea,sperchontidae,"","","",sperchon,"","","",
sphaerium_corneum,sphaerium_corneum,6,facultative,,,filterer,"68,22",sphaerium_sp.,81392,sphaerium_corneum,animalia,bilateria,protostomia,lophozoa,mollusca,"",bivalvia,heterodonta,"","",veneroida,"","",corbiculoidea,pisidiidae,"","","",sphaerium,"",sphaerium_corneum,"",
sphaerium_rhomboideum,sphaerium_rhomboideum,6,facultative,,,filterer,"68,22","",81396,sphaerium_rhomboideum,animalia,bilateria,protostomia,lophozoa,mollusca,"",bivalvia,heterodonta,"","",veneroida,"","",corbiculoidea,pisidiidae,"","","",sphaerium,"",sphaerium_rhomboideum,"",
sphaerium,sphaerium_sp.,6,facultative,9,4,filterer,"68,22","",81391,sphaerium,animalia,bilateria,protostomia,lophozoa,mollusca,"",bivalvia,heterodonta,"","",veneroida,"","",corbiculoidea,pisidiidae,"","","",sphaerium,"","","",
sphaerium_striatinum,sphaerium_striatinum,6,facultative,,,filterer,"68,22","",81398,sphaerium_striatinum,animalia,bilateria,protostomia,lophozoa,mollusca,"",bivalvia,heterodonta,"","",veneroida,"","",corbiculoidea,pisidiidae,"","","",sphaerium,"",sphaerium_striatinum,"",
sphaeromais,sphaeromais_sp.,6,facultative,,,predator,83,"",,"","","","","","","","","","","","","","","","","","","","","","","",
spirosperma_ferox,spirosperma_ferox,10,tolerant,,,gatherer,78,"",68610,spirosperma_ferox,animalia,bilateria,protostomia,lophozoa,annelida,"",clitellata,tubificata,"","",tubificida,"","","",naididae,tubificinae,"","",spirosperma,"",spirosperma_ferox,"",
spirosperma,spirosperma_sp.,6,tolerant,,,gatherer,"18,83","",68780,spirosperma,animalia,bilateria,protostomia,lophozoa,annelida,"",clitellata,tubificata,"","",tubificida,"","","",naididae,tubificinae,"","",spirosperma,"","","",
stagnicola_catascopium,stagnicola_catascopium,6,facultative,,,gatherer,"60,83","",76538,stagnicola_catascopium,animalia,bilateria,protostomia,lophozoa,mollusca,"",gastropoda,"","","",basommatophora,"","","",lymnaeidae,"","","",stagnicola,"",stagnicola_catascopium,"",
stagnicola_elodes,stagnicola_elodes,6,facultative,,,gatherer,"60,83",lymnaea_palustris,76542,stagnicola_elodes,animalia,bilateria,protostomia,lophozoa,mollusca,"",gastropoda,"","","",basommatophora,"","","",lymnaeidae,"","","",stagnicola,"",stagnicola_elodes,"",
stagnicola,stagnicola_sp.,6,facultative,,,gatherer,83,"",76534,stagnicola,animalia,bilateria,protostomia,lophozoa,mollusca,"",gastropoda,"","","",basommatophora,"","","",lymnaeidae,"","","",stagnicola,"","","",
stegopterna,stegopterna_sp.,1,intolerant,,,filterer,"115,128","",126761,stegopterna,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,"",simuliidae,simuliinae,prosimuliini,"",stegopterna,"","","",
stelechomyia_perpulchra,stelechomyia_perpulchra,7,facultative,,,gatherer,"124,36",stelechomyia_sp.,129744,stelechomyia_perpulchra,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,"",chironomidae,chironominae,chironomini,"",stelechomyia,"",stelechomyia_perpulchra,"",
stelechomyia,stelechomyia_sp.,7,facultative,,,gatherer,"124,36","",129743,stelechomyia,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,"",chironomidae,chironominae,chironomini,"",stelechomyia,"","","",
stempellina_johannsenii,stempellina_johannseni,2,intolerant,,,gatherer,21,constempellina_sp._2,129963,stempellina_johannsenii,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,"",chironomidae,chironominae,tanytarsini,"",stempellina,"",stempellina_johannsenii,"",
stempellina_bausei,stempellina_nr._bausei,2,intolerant,,,gatherer,21,"",129968,stempellina_bausei,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,"",chironomidae,chironominae,tanytarsini,"",stempellina,"",stempellina_bausei,"",
stempellina_subglabripennis,stempellina_nr._subglabripennis,2,intolerant,,,gatherer,21,"",129962,stempellina,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,"",chironomidae,chironominae,tanytarsini,"",stempellina,"",stempellina_subglabripennis,"",
stempellina,stempellina_sp.,2,intolerant,,,gatherer,21,"",129962,stempellina,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,"",chironomidae,chironominae,tanytarsini,"",stempellina,"","","",
stempellina,stempellina_sp._4,2,intolerant,,,gatherer,21,"",129962,stempellina,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,"",chironomidae,chironominae,tanytarsini,"",stempellina,"","","",
stempellina,stempellina_sp._5,2,intolerant,,,gatherer,21,"",129962,stempellina,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,"",chironomidae,chironominae,tanytarsini,"",stempellina,"","","",
stempellinella,stempellinella_sp.,4,intolerant,,,gatherer,21,"",129969,stempellinella,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,"",chironomidae,chironominae,tanytarsini,"",stempellinella,"","","",
stempellinella,stempellinella_sp._1,4,intolerant,,,gatherer,21,"",129969,stempellinella,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,"",chironomidae,chironominae,tanytarsini,"",stempellinella,"","","",
stempellinella,stempellinella_sp._2,4,intolerant,,,gatherer,21,"",129969,stempellinella,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,"",chironomidae,chironominae,tanytarsini,"",stempellinella,"","","",
stempellinella,stempellinella_sp._3,4,intolerant,,,gatherer,21,"",129969,stempellinella,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,"",chironomidae,chironominae,tanytarsini,"",stempellinella,"","","",
stenacron_carolina,stenacron_carolina,7,facultative,,,scraper,"","",100735,stenacron_carolina,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,"",ephemeroptera,pisciforma,"",heptagenioidea,heptageniidae,"","","",stenacron,"",stenacron_carolina,"",
stenacron_interpunctatum,stenacron_interpunctatum,7,facultative,7,7,scraper,"83,9",stenonema_sp._2,100714,stenacron_interpunctatum,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,"",ephemeroptera,pisciforma,"",heptagenioidea,heptageniidae,"","","",stenacron,"",stenacron_interpunctatum,"",
stenacron,stenacron_sp.,7,facultative,,,scraper,"83,9","",100713,stenacron,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,"",ephemeroptera,pisciforma,"",heptagenioidea,heptageniidae,"","","",stenacron,"","","",
stenelmis_bicarinata,stenelmis_bicarinata,5,facultative,,,scraper,"19,104",stenelmis_markeli,114100,stenelmis_bicarinata,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,coleoptera,polyphaga,elateriformia,byrrhoidea,elmidae,elminae,elmini,"",stenelmis,"",stenelmis_bicarinata,"",
stenelmis_cheryl,stenelmis_cheryl,5,facultative,,,scraper,20,"",193723,stenelmis_cheryl,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,coleoptera,polyphaga,elateriformia,byrrhoidea,elmidae,elminae,elmini,"",stenelmis,"",stenelmis_cheryl,"",
stenelmis_concinna,stenelmis_concinna,5,facultative,5,0,scraper,19,"",114101,stenelmis_concinna,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,coleoptera,polyphaga,elateriformia,byrrhoidea,elmidae,elminae,elmini,"",stenelmis,"",stenelmis_concinna,"",
stenelmis_crenata,stenelmis_crenata,5,facultative,7,7,scraper,19,"",114102,stenelmis_crenata,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,coleoptera,polyphaga,elateriformia,byrrhoidea,elmidae,elminae,elmini,"",stenelmis,"",stenelmis_crenata,"",
stenelmis_mera,stenelmis_mera,5,facultative,,,scraper,19,"",114109,stenelmis_mera,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,coleoptera,polyphaga,elateriformia,byrrhoidea,elmidae,elminae,elmini,"",stenelmis,"",stenelmis_mera,"",
stenelmis_musgravei,stenelmis_musgravei,5,facultative,,,scraper,19,stenelmis_quadrimaculata,114111,stenelmis_musgravei,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,coleoptera,polyphaga,elateriformia,byrrhoidea,elmidae,elminae,elmini,"",stenelmis,"",stenelmis_musgravei,"",
stenelmis_sandersoni,stenelmis_sandersoni,5,facultative,,,scraper,19,"",114112,stenelmis_sandersoni,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,coleoptera,polyphaga,elateriformia,byrrhoidea,elmidae,elminae,elmini,"",stenelmis,"",stenelmis_sandersoni,"",
stenelmis,stenelmis_sp.,5,facultative,7,7,scraper,"83,19","",114095,stenelmis,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,coleoptera,polyphaga,elateriformia,byrrhoidea,elmidae,elminae,elmini,"",stenelmis,"","","",
stenelmis_vittipennis,stenelmis_vittapennis,5,facultative,,,scraper,19,"",114100,stenelmis_bicarinata,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,coleoptera,polyphaga,elateriformia,byrrhoidea,elmidae,elminae,elmini,"",stenelmis,"",stenelmis_bicarinata,"",
stenochironomus_hilaris,stenochironomus_hilaris,5,facultative,,,gatherer,15,"",129760,stenochironomus_hilaris,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,"",chironomidae,chironominae,chironomini,"",stenochironomus,"",stenochironomus_hilaris,"",
stenochironomus_macateei,stenochironomus_macateei,5,facultative,,,gatherer,15,"",129769,stenochironomus_macateei,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,"",chironomidae,chironominae,chironomini,"",stenochironomus,"",stenochironomus_macateei,"",
stenochironomus_poecilopterus,stenochironomus_poecilopterus,5,facultative,,,gatherer,15,"",129774,stenochironomus_poecilopterus,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,"",chironomidae,chironominae,chironomini,"",stenochironomus,"",stenochironomus_poecilopterus,"",
stenochironomus,stenochironomus_sp.,5,facultative,4,3,gatherer,15,"",129746,stenochironomus,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,"",chironomidae,chironominae,chironomini,"",stenochironomus,"","","",
stenonema_femoratum,stenonema_femoratum,7,facultative,,,scraper,9,"stenonema_tripunctatum,_stenonema_sp._4",100516,stenonema_femoratum,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,"",ephemeroptera,pisciforma,"",heptagenioidea,heptageniidae,"","","",stenonema,"",stenonema_femoratum,"",
stenonema,stenonema_sp.,3,intolerant,5,5,scraper,9,"",100507,stenonema,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,"",ephemeroptera,pisciforma,"",heptagenioidea,heptageniidae,"","","",stenonema,"","","",
stictochironomus,stictochironomus_sp.,9,tolerant,,,gatherer,124,"",129785,stictochironomus,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,"",chironomidae,chironominae,chironomini,"",stictochironomus,"","","",
stilocladius,stilocladius_sp.,3,intolerant,,,gatherer,124,"",129152,stilocladius,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,"",chironomidae,orthocladiinae,"","",stilocladius,"","","",
stratiomys,stratiomys_sp.,7,facultative,,,gatherer,83,"",130627,stratiomys,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,brachycera,stratiomyomorpha,"",stratiomyidae,stratiomyinae,stratiomyini,"",stratiomys,"","","",
strophopteryx_fasciata,strophopteryx_fasciata,3,intolerant,,,shredder,114,"",102809,strophopteryx_fasciata,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,polyneoptera,plecoptera,euholognatha,"","",taeniopterygidae,brachypteryinae,"","",strophopteryx,"",strophopteryx_fasciata,"",
strophopteryx,strophopteryx_sp.,3,intolerant,,,shredder,114,"",102808,strophopteryx,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,polyneoptera,plecoptera,euholognatha,"","",taeniopterygidae,brachypteryinae,"","",strophopteryx,"","","",
stylaria_lacustris,stylaria_lacustris,6,facultative,5,2,gatherer,"18,83",stylaria_fossularis,68872,stylaria_lacustris,animalia,bilateria,protostomia,lophozoa,annelida,"",clitellata,tubificata,"","",tubificida,"","","",naididae,naidinae,"","",stylaria,"",stylaria_lacustris,"",
stylaria,stylaria_sp.,6,facultative,,,gatherer,"18,83","",68871,stylaria,animalia,bilateria,protostomia,lophozoa,annelida,"",clitellata,tubificata,"","",tubificida,"","","",naididae,naidinae,"","",stylaria,"","","",
stylodrilus_heringianus,stylodrilus_heringianus,5,tolerant,,,gatherer,18,"",68452,stylodrilus_heringianus,animalia,bilateria,protostomia,lophozoa,annelida,"",clitellata,lumbriculata,"","",lumbriculida,"","","",lumbriculidae,"","","",stylodrilus,"",stylodrilus_heringianus,"",
stylodrilus,stylodrilus_sp.,5,tolerant,,,gatherer,18,"",68450,stylodrilus,animalia,bilateria,protostomia,lophozoa,annelida,"",clitellata,lumbriculata,"","",lumbriculida,"","","",lumbriculidae,"","","",stylodrilus,"","","",
stylogomphus_albistylus,stylogomphus_albystilus,1,intolerant,,,predator,"83,_122","",101762,stylogomphus_albistylus,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,"",odonata,anisoptera,"","",gomphidae,"","","",stylogomphus,"",stylogomphus_albistylus,"",
stylogomphus,stylogomphus_sp.,1,intolerant,,,predator,"83,122","",101761,stylogomphus,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,"",odonata,anisoptera,"","",gomphidae,"","","",stylogomphus,"","","",
stylurus,stylurus_sp.,4,intolerant,,,predator,"83,122","",101666,stylurus,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,"",odonata,anisoptera,"","",gomphidae,"","","",stylurus,"","","",
sublettea_coffmani,sublettea_coffmani,4,intolerant,3,5,filterer,124,"tanytarsus_coffmani,_tanytarsus_sp._3",129976,sublettea_coffmani,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,"",chironomidae,chironominae,tanytarsini,"",sublettea,"",sublettea_coffmani,"",
sublettea,sublettea_sp.,4,intolerant,,,filterer,124,"",129975,sublettea,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,"",chironomidae,chironominae,tanytarsini,"",sublettea,"","","",
suwallia_marginata,suwallia_marginata,0,intolerant,,,predator,"114,1",suwallia_sp.,103255,suwallia_marginata,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,polyneoptera,plecoptera,systellognatha,"","",chloroperlidae,chloroperlinae,"","",suwallia,"",suwallia_marginata,"",
sweltsa,sweltsa_sp.,0,intolerant,,,predator,"83,114","",103273,sweltsa,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,polyneoptera,plecoptera,systellognatha,"","",chloroperlidae,chloroperlinae,"","",sweltsa,"","","",
symbiocladius_equitans,symbiocladius_equitans,2,intolerant,,,predator,124,"",129159,symbiocladius_equitans,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,"",chironomidae,orthocladiinae,"","",symbiocladius,"",symbiocladius_equitans,"",
symbiocladius,symbiocladius_sp.,2,intolerant,,,predator,124,"",129156,symbiocladius,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,"",chironomidae,orthocladiinae,"","",symbiocladius,"","","",
sympetrum_janeae,sympetrum_janeae,4,intolerant,,,predator,"83,122","",593346,sympetrum_janeae,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,"",odonata,anisoptera,"","",libellulidae,"","","",sympetrum,"",sympetrum_janeae,"",
sympetrum,sympetrum_sp.,4,intolerant,,,predator,"83,122","",101976,sympetrum,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,"",odonata,anisoptera,"","",libellulidae,"","","",sympetrum,"","","",
sympetrum_vicinum,sympetrum_vicinum,4,intolerant,,,predator,"83,122","",101979,sympetrum_vicinum,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,"",odonata,anisoptera,"","",libellulidae,"","","",sympetrum,"",sympetrum_vicinum,"",
sympotthastia,sympotthastia_sp.,2,intolerant,,,gatherer,124,"",128426,sympotthastia,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,"",chironomidae,diamesinae,diamesini,"",sympotthastia,"","","",
synorthocladius_semivirens,synorthocladius_nr._semivirens,6,facultative,6,9,gatherer,106,"eukiefferiella_sp._3,_eukiefferiella_sordens,_nanocladius_sp.",129162,synorthocladius_semivirens,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,"",chironomidae,orthocladiinae,"","",synorthocladius,"",synorthocladius_semivirens,"",
synorthocladius,synorthocladius_sp.,6,facultative,,,gatherer,106,"",129161,synorthocladius,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,"",chironomidae,orthocladiinae,"","",synorthocladius,"","","",
tabanus,tabanus_sp.,5,facultative,,,predator,83,"",131527,tabanus,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,brachycera,tabanomorpha,"",tabanidae,tabaninae,tabanini,"",tabanus,"","","",
taenionema_atlanticum,taenionema_atlanticum,2,intolerant,,,shredder,114,"",102819,taenionema_atlanticum,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,polyneoptera,plecoptera,euholognatha,"","",taeniopterygidae,brachypteryinae,"","",taenionema,"",taenionema_atlanticum,"",
taenionema,taenionema_sp.,2,intolerant,,,shredder,114,"",102519,taenionema,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,polyneoptera,plecoptera,euholognatha,"","",taeniopterygidae,brachypteryinae,"","",taenionema,"","","",
taeniopteryx_burksi,taeniopteryx_burksi,2,intolerant,,,shredder,45,"",102791,taeniopteryx_burksi,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,polyneoptera,plecoptera,euholognatha,"","",taeniopterygidae,taeniopteryginae,"","",taeniopteryx,"",taeniopteryx_burksi,"",
taeniopteryx_lonicera,taeniopteryx_lonicera,2,intolerant,,,shredder,45,"",102793,taeniopteryx_lonicera,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,polyneoptera,plecoptera,euholognatha,"","",taeniopterygidae,taeniopteryginae,"","",taeniopteryx,"",taeniopteryx_lonicera,"",
taeniopteryx_nivalis,taeniopteryx_nivalis,2,intolerant,,,shredder,45,"",102798,taeniopteryx_nivalis,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,polyneoptera,plecoptera,euholognatha,"","",taeniopterygidae,taeniopteryginae,"","",taeniopteryx,"",taeniopteryx_nivalis,"",
taeniopteryx_parvula,taeniopteryx_parvula,2,intolerant,,,shredder,45,"",102796,taeniopteryx_parvula,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,polyneoptera,plecoptera,euholognatha,"","",taeniopterygidae,taeniopteryginae,"","",taeniopteryx,"",taeniopteryx_parvula,"",
taeniopteryx,taeniopteryx_sp.,2,intolerant,,,shredder,114,"",102789,taeniopteryx,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,polyneoptera,plecoptera,euholognatha,"","",taeniopterygidae,taeniopteryginae,"","",taeniopteryx,"","","",
